
При нажатии кнопки "Пуск дизеля" маслопрокачивающий насос не работает	
105	Проверить уровень масла, работу насоса прокачки масла (если не работает - проверить предохранитель и контактор КМН) сравнить показания датчиков давления масла на входе и выходе дизеля (кадр Дизель, Масляная система).
106	Проверить работу УОИ второй секции и разъемы межсекционного соединения, перезагрузить МПСУ.
107	Проверить работу УОИ второй секции и разъемы межсекционного соединения, перезагрузить МПСУ.
108	Переключить автомат питания ТП. Если не помогает, выключить все три ОМ данной тележки, проверить отключение размыкателя в ТП.
109	Переключить автомат питания ТП. Если не помогает, выключить все три ОМ данной тележки, проверить отключение размыкателя в ТП.
110	Проверить работу автомата питания преобразователя (SF21), проверить разъем на преобразователе. Если связь не восстановлена, перейти на резервную схему.
111	Проверить работу автомата питания преобразователя (SF16), проверить разъем на преобразователе. Если связь не восстановлена, перейти на резервную схему.
112	Проверить работу автомата питания преобразователя (SF17), проверить разъем на преобразователе. Если связь не восстановлена перейти на резервную схему.
113	Проверить работу автомата питания преобразователя (SF18), проверить разъем на преобразователе. Если связь не восстановлена, перейти на резервную схему.
114	Остановить дизель, перезагрузить МПСУ.
115	Запуск дизеля возможен, режим тяги возможен только при наличии связи. Остановить дизель, перезагрузить МПСУ.
116	Переключить автомат питания ТП. Если не помогает, выключить все три ОМ данной тележки, проверить отключение размыкателя в ТП (кадр 3). Если размыкатель не отключился - нажать на кнопку на ТП (автомат питания ТП должен быть включен).
117	Переключить автомат питания ТП. Если не помогает, выключить все три ОМ данной тележки, проверить отключение размыкателя в ТП.
118	Повторно поставить 1 позицию тяги или переключить тумблер "Возбуждение". По кадру "Электрооборудование/Возбуждение" контролировать включение контактора КМ1, появление тока вспомогательного генератора.
119	Проверить работу УОИ второй секции и разъемы межсекционного соединения, перезагрузи МПСУ.
120	Допускается продолжить движение. Отметить в замечаниях.
121	Контролировать давление в тормозной магистрали по манометру.
122	Проверить положение валоповоротного устройства и состояние контактной группы блокировки 105.
123	Проверить уровень масла, сравнить показания датчиков давления масла на входе и выходе дизеля (кадр "Дизель", "Масляная система"). Проверить состояние разъема датчика.
124	Проверить состояние автомата QF12 в тамбуре (Кадр "Вспомогательное оборудование/Охлаждение ТА и ТЭД"). При необходимости взвести. При повторном выбивании перевести секцию на "Холостой ход".
125	Проверить состояние автомата QF16 в тамбуре (Кадр "Вспомогательное оборудование/ Охлаждение ТА и ТЭД"). При необходимости взвести. При повторном выбивании перейти на резервную схему или перевести секцию на "Холостой ход".
0	0
126	Проверить состояние автомата QF18 в тамбуре (Кадр "Вспомогательное оборудование/Охлаждение ТА и ТЭД"). При необходимости взвести. При повторном выбивании перевести секцию на "Холостой ход".
0	0
127	Проверить состояние автомата QF2 в тамбуре. При необходимости взвести. При повторном выбивании перейти на резервную схему или перевести секцию на "Холостой ход".
128	Проверить состояние автомата QF7 в тамбуре. При необходимости взвести. При повторном выбивании перевести секцию на "Холостой ход".
129	Проверить состояние автомата QF4 в тамбуре. При необходимости взвести. При повторном выбивании перейти на резервную схему или перевести секцию на "Холостой ход".
130	Проверить состояние автомата QF8 в тамбуре. При необходимости взвести. При повторном выбивании перевести секцию на "Холостой ход".
131	Проверить состояние автомата QF9 в тамбуре
0	(Кадр "Вспомогательное оборудование/ Охлаждение ТА и ТЭД"). При необходимости взвести. При повторном выбивании перейти на резервную схему или перевести секцию на "Холостой ход".
132	Проверить состояние автомата. Режим тяги разрешен. Отметить в замечаниях.
133	Проверить автомат. Автомат может быть выбит
0	РЗВ или отключенным QF6. Включать QF1 надо после включения QF6!
134	Проверить автомат, подводящие провода (Внимание! Возбуждения ТА не будет. Секцию - в "Холостой ход". Контролировать температуру теплоносителей дизеля).
135	Проверить состояние автомата SF21 в высоковольтной камере, при необходимости взвести. При повторном выбивании перевести преобразователь на резервную схему.
136	Проверить состояние автомата SF16 в высоковольтной камере, при необходимости взвести. При повторном выбивании перевести преобразователь на резервную схему.
137	Проверить состояние автомата SF17 в высоковольтной камере, при необходимости взвести. При повторном выбивании перевести преобразователь на резервную схему.
138	Проверить состояние автомата SF18 в высоковольтной камере, при необходимости взвести. При повторном выбивании перевести преобразователь на резервную схему.
139	Проверить состояние автомата. (Кран 130 работать не будет, перейти на резервный кран).
140	Проверить автомат питания ТП. Если не помогает, выключить все три ОМ данной тележки, проверить отключение размыкателя в ТП.
141	Проверить автомат, подводящие провода, наличие земли в цепях управления. Определить причину срабатывания автомата поочередным отключением цепей.
142	Проверьте состояние автоматического выключателя. Включите автомат.
143	Проверьте состояние автоматического выключателя. Включите автомат.
144	Проверить состояние автомата SF10. При отключенном автомате запуск дизеля запрещен.
145	Проверить состояние автоматов QF16, QF18, QF17 в тамбуре. (Кадр "Вспомогательное оборудование/ Охлаждение ТА и ТЭД").
146	Закрыть двери, проверить состояние концевых выключателей. Если не помогает выключить все три ОМ данной тележки. Проверить по ДМ отключение размыкателя.
147	Неисправно УОИ. Проверьте установку платы БОДД, перезагрузите УОИ, если не помогает вызовите вспомогательный локомотив.
148	Контролировать температуру радиаторов. Проверить состояние моторов охлаждения ТП. Перегретый канал ТП будет автоматически отключен и включен по мере остывания.
149	Проверить забор воздуха на охлаждение агрегата, по кадру "Вспомогательные системы", "Охлаждение ТЭД и ТА" проверить работу мотор-вентиляторов.
150	Поверить забор и подачу воздуха на охлаждение ТЭД, по кадру "Вспомогательные системы", "Охлаждение ТЭД и ТА" проверить работу мотор-вентилятора. При неисправности преобразователя частоты А7 - перейти на резервную схему.
151	Повторно собрать схему тяги, следовать на более низких позициях. При повторном срабатывании выключить все три ОМ данной тележки, проверить отключение размыкателя в ТП.
152	Неисправно УОИ. Проверьте установку платы БОДД, перезагрузите УОИ, если не помогает вызовите вспомогательный локомотив.
153	Если ложное, то проверь тяговые преобразователи (кадр 3). Поочередным отключением ОМ определи неисправный ДЧВ или отключи все три ОМ.
154	Если ложное, то проверь тяговые преобразователи (кадр 3). Поочередным отключением ОМ определи неисправный ДЧВ, или отключи все три ОМ, проверить отключение размыкателя в ТП.
155	Произошел штатный перезапуск УОИ при работающем дизеле. Проверь возбуждение. Можно собирать тягу.
156	Повторно собрать схему тяги. Поочередным отключением ОМ определить неисправный ТЭД. Если не помогает, то выключить все три ОМ данной тележки, проверить отключение размыкателя в ТП.
157	Запуск дизеля производить ТОЛЬКО при отключенных автоматах питания ТП. Переключить автомат питания ТП (с выдержкой не менее 5 с). При повторном срабатывании выключить все три ОМ данной тележки, проверить отключение размыкателя в ТП.
158	Проверить уровень масла, сравнить показания датчиков давления масла на входе и выходе дизеля (кадр Дизель, Масляная система). Проверить состояние разъема датчика.
159	Проверить положение тумблера "управление холодильником", проверить наличие воды, открытие жалюзи, работу мотор-вентиляторов (Кадр 4). При неисправности преобразователя частоты перейти на резервную схему.
160	Проверить положение тумблера "управление холодильником", проверить наличие воды, открытие жалюзи, работу мотор-вентиляторов (Кадр 4). При неисправности преобразователя частоты (А5 или А6) - перейти на резервную схему.
161	Проверить состояние автоматов QF1 и QF6. При необходимости взвести, проверить наличие возбуждения. При повторном срабатывании секцию в "Холостой ход".
162	Проверить уровень масла, сравнить показания датчиков давления масла на входе и выходе дизеля (кадр Дизель, Масляная система).
163	Проверить состояние механического предельного выключателя дизеля и воздушной захлопки. Допускается запуск дизеля, при повторном срабатывании защиты перевести секцию в "Холостой ход".
164	Возможно при скатывании со скоростью более 3 км/ч. Перед началом движения произвести останов локомотива.
165	Проверить положение тумблера "управление холодильником", проверить наличие воды, открытие жалюзи, работу мотор-вентиляторов.
166	Проверить положение тумблера "управление холодильником", проверить наличие воды, открытие жалюзи, работу мотор-вентиляторов.
167	Перезагрузи МПСУ. Проверь работу САРТ дизеля, если ложно повышены температуры, то перейти на ручное управление, контроль за температурой по другой секции.
168	Перезагрузи МПСУ. Проверь работу САРТ дизеля (кадр 4), если ложно повышены температуры, то перейти на ручное управление, контроль за температурой по другой секции.
169	Следовать на более низких позициях или перевести секцию в "Холостой ход".
170	Возможно появление при низкой температуре масла компрессора. Переключи автомат АМК - будет произведен повторный запуск. Допустимо 3-4 раза для прогрева масла. Если не помогает отключи компрессор автоматом АМК.
171	Повторно собрать схему тяги. При повторном срабатывании выключить соответствующий ОМ.
172	Скорость менее 15 км/ч или сработала защита по ТП1 или ТП2.
173	Запрет пользования ЭДТ. При повторном срабатывании выключить все три ОМ данной тележки, проверить отключение размыкателя в ТП (кадр 3).
0	0
0	0
0	0
0	0
0	0
Приложение N 27	0
к Перечню действий локомотивных	0
бригад по выявлению и устранению	0
неисправностей на локомотивах	0
при поездной и маневровой работе	0
0	0
Рекомендации локомотивной бригаде по обнаружению и устранению неисправностей на тепловозах ТЭП70	0
0	0
N	Метод устранения неисправности
Системы тепловоза	0
1	При работающем топливоподкачивающем насосе открыть вентиль на нагнетательной трубе и открыть пробку на фильтре тонкой очистки топлива и выпустить воздух
2	Проверить работу и включение топливоподогревателя
3	Включить тумблер "Резервный топливный насос"
4	Немедленно снять нагрузку и остановить дизель, найти место утечки и попытаться устранить течь. Дальнейшая эксплуатация допустима после дозаправки системы до необходимого уровня
5	Попытаться устранить утечку масла. Долить в картер масло до необходимого уровня
6	1. Перекрыть воздушный краник к терморегулятору неисправного.
0	круга и отвернуть воздушный штуцер от этого регулятора.
0	2. Боковые жалюзи данного круга открыть и поставить на защелку (жалюзи открыть на полный фронт).
0	3. Закрыть верхние жалюзи неисправного контура (поставить этот тумблер в среднее положение).
0	4. Закрыть все рециркулярные лючки и лючки со стороны дизеля второго контура.
0	5. Смотровые люки шахт открыть и положить их, чтобы они не мешали проходу воздуха.
0	6. Объединить оба контура, открыв вентили 46 и 12.
0	7. Перевести забор воздуха ЦВС и ДВС из дизельного помещения, перед тем убрать обтирочный материал из дизельного помещения.
0	8. При необходимости вилкой на исправном терморегуляторе отрегулировать нужное давление в системе.
0	9. Перейти на аварийное возбуждение и искусственно за счет ввода сопротивлений уменьшить мощность тепловоза.
0	10. На таком же режиме возможно ведение поезда до станции смены локомотивных бригад.
7	1. Проверить состояние аппаратов защиты.
0	2. Отключить соответствующий поездной контактор выключателями ОМ1-ОМ6.
0	3. Проверить предохранитель ПР1 (250А).
0	4. Переставить фишку БВГ на запасную.
0	5. Проверить положение ТП (тормозной переключатель).
0	6. Проверить контакты КВВ, КВГ.
0	Если контакты КВВ, КВГ, РВ2, КП1-6 замкнуты, переходим на аварийное возбуждение.
Компрессор	0
8	Признаки этих неисправностей:
0	При давлении воздуха 7 кгс/см2 РУ-18 должно быть включено, если давление воздуха 9 кгс/см2, то РУ-18 должно быть выключено.
0	Управление из кабины N 1:
0	1. Отсоединить фишку от РДК (стоит слева от бачка воздухоосушки);
0	2. Поставить перемычку в ВВК на главные рейки с клеммы 7/10 на клемму 4/17.
0	Управление из кабины N 2:
0	Тоже самое, только перемычку в ВВК ставить с клеммы 7/21 на клемму 4/17. Включением автомата "Вентиляции" будем руководить работой компрессора.
Холодильник дизеля	0
9	Проверить работу вентиляторов и жалюзи холодильника. Перейти на ручное управление
0	0
0	0
10	Запустить дизель на холостых оборотах 15-20 мин. до полного удаления воздуха из системы.
Вентилятор ЦВС	0
11	Долить масло. Контроль уровня производить по масломерному щупу.
Пуск дизеля	0
12	Произвести пуск дизеля не отпуская кнопки "Пуск дизеля".
Работа дизеля	0
13	Проверить легкость перемещения привода.
0	Слить излишек масла через сливную пробку регулятора.
14	Отключить выключатель батареи ВКБ. Цепи управления и возбуждения будут получать питание от стартера-генератора (дизель не останавливать).
0	0
15	1. Путем прощупывания отсечных трубок. Если пропуск газов по трубке есть, то она очень горячая. Нужно отключить подачу топлива к данному цилиндру.
0	2. Отвернуть немного гайку от отсечной трубки, и если, место топлива будут выходить выхлопные газы, то это говорит о неисправности данной форсунки. Подачу топлива к данной форсунке отключить и заглушить отсечную трубку.
Трогание и движение тепловоза	0
16	Проверить состояние аппаратов защиты.
0	Отключить соответствующий поездной контактор выключателями ОМ1-ОМ6.
17	Отключить выключатель реле заземления ВкР32 и нажать выключатель кнопочный "Отпуск реле заземления". Установить контроллер на 1 позицию и продолжить движение. Если реле повторно не включается, то место нарушения изоляции находится в "минусе" силовых цепей. Если неисправность обнаружить не удалось, продолжить движение с выключенным ВкР32. Если реле заземления снова срабатывает, то место замыкания на корпус находится в "плюсе" силовых цепей. Выключить отключатели тяговых электродвигателей ОМ1-ОМ6 и установить контроллер машиниста на более высокие позиции. Если реле заземления не включается, то место замыкания на корпус находится в плюсовых цепях питания тяговых электродвигателей. Включить отключатели ОМ1-ОМ6 и затем, поочередно выключая их, определить и отключить неисправный тяговый электродвигатель. После этого можно продолжить движение. Выключатель ВкР32 и соответствующий тумблер ОМ1-ОМ6 должны быть выключены. Если реле заземления включается и после выключения всех тумблеров ОМ1-ОМ6, то место замыкания на корпус находится в "плюсе" силовых цепей между выпрямительной установкой, поездными контакторами или в тормозных резисторах. Осмотреть выпрямительную установку, провода, шины, тормозные резисторы. Если повреждение не обнаружено, отключить выключатель реле заземления ВкР31 и продолжить движение. Но следует помнить, что такой режим является аварийным. При движении следить за состоянием электрооборудования. Включение электрического тормоза блокируется контактом ВкР31 в схеме управления. Контроллер поставить на нулевую позицию, выключить автоматический выключатель "Управление общее". Выяснить причину неисправности и попытаться устранить её.
0	Уменьшением позиций контроллера уменьшить ток ГГ.
18	Проверить температуру масла, работу холодильника, положение вентилей и Если не удалось довести давление масла до нормального, движение тепловоза продолжить на 11-й позиции рукоятки контроллера (давление масла контролировать по электроманометру)
0	.
0	0
19	Отключить индуктивный датчик.
20	Поочередно выключая отключатели тяговых электродвигателей ОМ1-ОМ6, определить и отключить неисправный тяговый электродвигатель.
21	Переключатель ПВА установить в положение "Аварийное возбуждение".
22	Перейти на аварийное возбуждение. Для управление контакторами КШ1 и КШ2 в ручном режиме производить тумблерами Тб1 и Тб2.
23	Восстановить повторным переключением.
0	Включить автомат.
0	Охладить воду, масло
0	Перейти на "Аварийное возбуждение"
0	При необходимости сменить предохранитель.
24	Проверить уровень масла в картере дизеля.
0	Следовать на 11-ой и ниже позициях.
0	0
0	0
0	0
0	0
0	0
Приложение N 28	0
к Перечню действий локомотивных	0
бригад по выявлению и устранению	0
неисправностей на локомотивах	0
при поездной и маневровой работе	0
0	0
Порядок действий локомотивных бригад по выявлению и устранению неисправностей на тепловозах ТЭП70-БС	0
0	0
N	Метод устранения
Нет автоматического запуска дизеля	0
1	При работающем топливоподкачивающем насосе открыть вентиль на нагнетательной трубе и пробку на фильтре тонкой очистки топлива и выпустить воздух.
2	Проверить соединение интерфейсного кабеля у блока управления ЭРД и у стойки МСУ (нижняя дверка компьютерного шкафа).
0	Осмотреть все штепсельные разъемы на ЭРД, разъёмы в дискретных входах (нижняя дверка компьютерного шкафа). Проверить подачу питания на блок управления и блок питания эл. регулятора дизеля по свечению светодиодов, в случае отсутствия проверить целостность предохранителей этих блоков.
0	Проверить ключ РЦ 1 (контакт N 8). Если причина не установлена, запустить дизель вручную. При любом другом аварийном сообщении, действовать согласно создавшейся ситуации.
На дисплейном модуле появляются аварийные сообщения перед пуском дизеля	0
3	Включить выключатель "Управление общее".
4	Нажать кнопку "Пуск Дизеля".
0	0
5	Включить выключатель "Управление общее".
6	Включить автомат "Пожарная сигнализация" АВ16.
7	Осмотреть фиксацию в поднятом положении и крепление валоповоротного механизма, включение блокировки стопорным болтом и отсутствия у неё обрыва проводов.
8	Осмотреть дизельное помещение, ВВК, заднюю кабину и экипажную часть на предмет возгорания или задымления. При ложном срабатывании извещателей произвести сброс системы на блоке управления системы "Гамма" в рабочей кабине; при повторном срабатывании из-за неисправности датчиков разрешается отключение выключателей в БПУ (блок питания и управления), обязательно оставив АВ16 "Пожарная сигнализация" включённым, чтобы не произошла остановка дизеля.
9	Проверить АВ6.
0	Проверить крепление разъёмов на ВДУ1, ВДУ2.
0	Разъёмы на блоке питания БУ-МСУ.
0	Проверить включение АВ "Питание МСУТ и датчиков", проверить линию связи от стойки МСУТ до дисплейного модуля. Если неисправен один из ВДУ, путём снятия разъёмов определить неисправный ВДУ, после каждого снятия разъёма с ВДУ перезагружать систему путём отключения АВ6.
0	В шкафу МСУ-Т по светодиодной шкале:
0	1.Если светодиоды не горят - нет питания на МСУ-Т;
0	2.Если мерцает светодиод БПА или БПБ, то вероятнее всего вышел из строя предохранитель соответствующего блока питания, в этом случае перейти на резервный полукомплект.
10	При исправности механического топливного насоса резервный (электрический) можно выключить соответствующим тумблером.
11	Включить АВ4, если он отключается после запуска дизеля - АВ4 отключить, из-за неисправности электродвигателя.
12	Включить АВ3, если он отключается после запуска дизеля - АВ3 отключить, из-за неисправности электродвигателя.
13	Произошёл перегрев воздуха в канале нагнетания. Убедиться, что в первой кабине электродвигатель работает, переключить рычаг забора воздуха в положении "с улицы" и дать ему поработать без включения электрообогревателей для их остывания.
14	Произошёл перегрев воздуха в канале нагнетания. Убедиться, что во второй кабине электродвигатель работает, переключить рычаг забора воздуха в положение "с улицы" и дать ему поработать без включения электрообогревателей для их остывания.
15	Проверить положение соответствующих ключей на пульте управления в обеих кабинах.
16	Проверить положение соответствующих тумблеров на пульте управления (у помощника машиниста) в обеих кабинах -должны быть включены и опломбированы.
17	Проверить линию связи и наличие питания ТИ.
18	Проверить линию связи проверкой соединения интерфейсных разъемов и наличие питания на блоке управления ЭРД и системой МСУТ.
Произошла внезапная остановка дизеля, по показаниям дисплейного модуля определить сообщение	0
(После остановки дизеля немедленно включить "Резервный топливный насос" для предотвращения попадания воздуха в топливную систему)	0
19	Замерить уровень масла в картере дизеля. Запустить дизель. Давление масла контролируется на дисплейном модуле и по манометрам в дизельном помещении. При давлении масла в масляной системе менее 0,5кг/см2 дизель эксплуатировать запрещается.
20	Следовать на более низких позициях КМ.
21	1. Выявить соответствующий ТЭД по дисплею (наименьшее показание тока).
0	2. Отключить данный ТЭД.
0	3. При большом весе поезда, не отключая ТЭД, включить тумблер "Нагружение на водяные резисторы". Внимание! При этом выводится из работы противобоксовочная защита.
Неисправности в работе дизеля	0
22	Проверить датчики оборотов коленчатого вала дизеля. В случае неисправности датчика оборотов дизеля переключить разъемы кабелей (поменять местами) на коробке ДГУ, задействовав в работу тем самым резервный датчик частоты вращения КВ дизеля.
23	Проверить крепление штекерных разъёмов.
0	Если проверка разъёмов результата не дала, то отключаем датчик положения реек ТНВД, для чего необходимо: заглушить дизель, отключить автоматы: А6, А8. Снять разъём на коробке ДГУ, загрузить компьютер. В окне "Параметры дизеля" положение топливных реек (коды) высветится "0" запустить дизель. При этом мощность дизеля будет выстраиваться по селективной характеристике и произойдет ее уменьшение до 2250 кВт на 15 позиции.
24	При невозможности устранения неисправности, как исключение разрешается перейти на ручной запуск дизеля, и следовать с поездом порядком установленным ниже.
0	Ручной пуск производят в исключительных случаях, при невозможности запуска в автоматическом режиме.
0	Последовательность выполнения ручного запуска дизеля:
0	1. АВ6 "Питание БУ МСУ и датчиков" должен быть включен.
0	2. Отсоединить кабельную часть ШР14 и подсоединить её к ШР15.
0	3. На блоке питания и блоке управления электронного регулятора переключить тумблера "Резервная работа" и "Резервное питание" в положение "Включено".
0	4. Нажать кнопку "Пуск дизеля" и удерживать её до окончания запуска.
0	Порядок следования после ручного запуска:
0	1. АВ6 "Питание БУ МСУ и датчиков" включено.
0	2. АВ7 "Питание пультовых дисплеев" включено.
0	3. АВ8 "Питание исполнительных устройств" включено.
0	4. АВ1 "Управление возбуждением" включено.
0	5. Поставить 1-ю позицию. После появления нагрузки на стенке ВВК включить тумблер "Прогрев 4-я позиция". Контроллер перевести на 4-ю позицию. Тепловоз будет развивать мощность около 500 кВт.
0	6. Для дальнейшего увеличения нагрузки зайти в окно "Диагностика" 
0	 "Настройки" 
0	 "Настройка регулятора". Виртуальный тумблер поставить в положение "Селективный уровень мощности" при помощи стрелок свести курсор вниз, при помощи кнопки "Е" увеличивать мощность, не перегружая дизель, и не выходя из окна "Настройка регулятора".
Отсутствует зарядка аккумуляторной батареи	0
25	Проверить автомат РНВГ.
0	Напряжение АРН на всех позициях должно быть 110 (+2; - 1) В.
0	1. При срабатывании отнять штекер и подсоединить к резервному, включить автомат.
0	2. Если при подсоединении к резервному АРН - автомат АРН срабатывает, выключить все потребители стартер - генератора (компрессор, электрокалорифер, автоматы мультициклонных фильтров).
0	3. Проверить контактор КРН.
Аварийные сообщения на ДМ	0
26	Установить тумблер задатчика позиций в положение "вперед" или "назад" и набрать 1-ю позицию.
27	Поставить все тумблера на ВВК в положение "Включено" при нулевом положении задатчика и снова набрать 1-ю позицию.
28	Поставить все тумблера на ВВК в положение "Включено" при нулевом положении задатчика и снова набрать 1-ю позицию.
29	Заглушить дизель, отключить АВ "Питание МСУ и датчиков" и АВ "Исполнительные устройства", определить и изъять неисправную плату СК из стойки МСУТ и перейти на резервный комплект, после чего включить автоматы и после загрузки системы произвести запуск дизеля.
0	0
30	Перейти на резервный комплект.
31	Установить нулевую позицию, тумблер реверсирования поставить в требуемое положение и набрать вновь позицию.
32	Проверить надлежащее закрытие всех дверей ВВК.
33	Осмотреть генератор и ВУ на наличие повреждений. При отсутствии видимых причин набрать позиции. Если РМ2 будет снова срабатывать, то до установления истинной причины тепловоз ставить под нагрузку запрещается.
34	Проверить достаточное нажатие и исправность концевых выключателей БЖТ.
35	Включить КЛУБ-У и через 30 сек. повернуть ключ ЭПК.
36	Продолжать движение, не допуская перегрузок.
37	1.Заглушить дизель, отключить автомат А-6 "Питание МСУТ и датчиков".
0	2. Перезагрузить компьютер и обычным порядком запустить дизель.
0	3. Если перегорел предохранитель ВУ, то тепловоз повезёт, но мощность будет меньше на 1/6.
0	Заменить предохранитель.
